大客户项目管理实习生J10248, 工作职责 （1）协助业务部门做大客户管理策略与方法的梳理与规划。 涉猎的知识领域涵盖市场、商务、品质，贯穿大客户销售的售前、售中、售后等重要过程。 （2）梳理出针对大客户管理的执行文档与流程，过程问题解决文档与流程，以及大客户管理过程中相关部门的权责等。 任职资格 1、本科及以上学历； 2、计算机专业或者工商管理专业背景优先 3、 具备良好的沟通、理解能力，思维清晰、逻辑性强。 具有良好的团队的协助精神 4、学习能力强，有挑战精神。 5、一周可实习5天，可实习周期为3~6个月。 您将收获：通过6个月的实习，您将收获对大客户管理的秘诀，可对后续从事业务、商务、市场、客服等工作的奠定良好的基础。 ,研华科技,互联网 游戏 软件 ,"外资企业
",2000人以上 , 大咖带队 双休;;五险 轮岗机会 ,深圳 ,https://www.shixiseng.com/intern/inn_8nd1fgykatsa?pcm=pc_SearchList
项目实施工程师, 岗位内容：  1、负责工程实施： 包括常用操作系统、应用软件及公司所开发的软件安装、调试、定制开发及维护，还有 硬件、网络的工作；  2、负责现场培训： 现场软件应用培训；  3、协助项目验收；  4、负责需求的初步确认；  5、负责项目维护。 岗位需求： 1.电气/电子/自动化相关专业2020年毕业研究生 2.优先考虑具有电力监控类项目经验或实习经验的同学 3.良好的沟通能力，团队合作精神及自学能力 ,兆信股份,互联网 游戏 软件 ,"民营企业
",150-500人 , ,全国 ,https://www.shixiseng.com/intern/inn_ybxyxwjmsezt?pcm=pc_SearchList
机器人技术课程开发实习生, 工作职责1、负责国内主要本科、高职院校的机器人&人工智能课程体系调研，了解课程大纲及内容； 2、基于市场调研、业务需求和用户分析，开展公司自有课程体系的规划与完善； 3、与产品线协作，理解现有机器人、人工智能的产品、技术框架及原理，撰写程序DEMO的产品需求。任职资格1、高职及以上学历，机械、电子、机器人、计算机、人工智能相关专业； 2、熟悉本专业及相关专业的培养体系； 3、具有良好的团队沟通协作能力，认真细致，有责任心； 4、实习期间能保证每周至少3天的有效工作时间。 ,优必选,互联网 游戏 软件 ,"外资企业
",500-2000人 , 学习型 成长快 团队气氛nice 人工智能 独角兽 大牛带队 ,深圳 ,https://www.shixiseng.com/intern/inn_zs0tpegkd2gm?pcm=pc_SearchList
2020校招-货品运营岗, 岗位职责：1、负责电商商品运营，掌握商品的进、销、存情况，确保销售目标达成和库存管控；2、根据淘宝/京东/唯品会等电商平台的活动策划，进行货品匹配、库存分配、价格制定；3、参与各平台活动策划及活动形式、活动力度的制定，把控销售、毛利、库存周转等综合指标；4、进行平台销售数据分析，及时调整商品价格、商品结构。任职要求：1、统招2020年应届本科及以上学历，理工科类、市场营销相关专业；2、学习成绩优秀，专业知识扎实，积极参加校园团体活动；3.有较强的学习能力，思维活跃，积极主动。思维活跃，乐于沟通，善于表达，有一定的抗压能力。 ,百丽新零售,互联网 游戏 软件 ,"民营企业
",2000人以上 , 免费健身 团建活动 注重潜能 过节福利多多 周末两天休息 成长迅速 下午茶福利 舒适的办公环境 平台高、机会多、锻炼能力 牛人多 ,深圳 ,https://www.shixiseng.com/intern/inn_iggclznw7lzm?pcm=pc_SearchList
HR实习生, 【岗位职责】 1.独立负责简历搜索及初筛，完成电话邀约； 2.协助安排面试流程：面试接待，面试记录整理； 3.协助HRBP完成招聘工作，学习并实践招聘流程。 【岗位要求】 1.统招大专及以上学历在校生，具有人力实习经验或人力资源专业优先； 2.每周可正常出勤五天及以上； 3.提供实习证明、三方协议； ,蛋壳公寓,互联网 游戏 软件 ,"民营企业
",500-2000人 , ,广东/深圳 ,https://www.shixiseng.com/intern/inn_c9frjoarttd3?pcm=pc_SearchList
电商用户运营, 该职位接受暑期实习。 职位描述： 1、 负责电商朋友圈、社群的日常运营，通过朋友圈、私聊等途径塑造电商个人号人设； 2、 负责电商个人号、社群的拉新、裂变与运营活动； 3、 负责活动策划，对平台热销类目产品及顾客群体作出分析，通过分析数据总结经验，并提出整体的改进方案，实现商品化、内容化、品牌化经营； 4、 负责整体选品优化等，对店铺、电商社群的整体运营数据收集、行业数据分析并提交分析报表；   要求： 1、 一年及以上的新媒体运营或电商运营的相关经验，优秀的应届毕业生也可放宽考虑。 2、 对自媒体、内容电商有一定的了解，有微博、社群、微商运营经验优先； 3、 有较好的审美及文案能力； 4、 对女性用品、女性心理有较深的了解； 5、 熟悉微信体系内用户裂变和活动玩法和规则； 6、 具备良好的用户思维，敏锐的消费心理洞察，心思细腻，具有较强的同理心； 7、 具有一定的逻辑思维和数据分析能力。 ,量子云,互联网 游戏 软件 ,"民营企业
",150-500人 , 千万粉丝大号 气氛活跃 90后 地铁口附近5A级写字楼 弹性制上班 周末双休 朝九晚六 前景广阔 福利待遇优厚 ,深圳 ,https://www.shixiseng.com/intern/inn_h6gviethgvmf?pcm=pc_SearchList
产品实习生（数据建模/人工智能方向）, 1、需求专业： 数学与应用数学类、经济类、计算机类、统计类等： （1）研究模型和算法、人工智能（机器人学习），根据业务和场景需求设计构建大数据模型 （2）有大数据建模、人工智能经验者优先，尤其参加过类似竞赛且获奖者优先，比如美国大学数学建模比赛等 （3）工作中善于思考，善于总结，对困难有效地发现问题并解决问题 ,杰豪科技,互联网 游戏 软件 ,"民营企业
",15-50人 , 近地铁 周末双休 扁平式 ,广东/深圳 ,https://www.shixiseng.com/intern/inn_0vgh9zulgvbi?pcm=pc_SearchList
市场增长实习生, 岗位职责： 1、负责与各城市对接线上市场活动执行与落地事宜；  2、完成用户运营基础工作：分销渠道用户答疑，制作营销文案\海报等；  3、参与制定营销活动方案，针对平台存量用户进行促活转化；  4、协助上级领导完成相关计划工作：数据分析、文档撰写等。 任职资格： 1、全日制本科及以上学历，管理类：市场营销等相关专业优先； 2、基本熟悉操作Excel； 3、喜欢网上，对互联网线上产品感兴趣，网感好，包括但不限于微博、b站、抖音、小红书、知乎、ins、fb等平台； ,超级猩猩,互联网 游戏 软件 ,"外资企业
",150-500人 , 年轻人的世界 来了就别走 办公环境轻松 ,深圳 ,https://www.shixiseng.com/intern/inn_mw3t4acfxhgm?pcm=pc_SearchList
运营实习生, 【岗位描述】  1、协助各媒体平台的内容筹备及投放，包括但不限于内容撰写、排版及发布等 2、协助活动策略执行及跟进上线 3、与公司内部各职能部门协作，各方资源位沟通及协调，推进项目顺利投放 4、活动及内容运营等数据统计 【岗位要求】  1、审美好、脑洞大、能放飞自我，有一定文字功底，文笔流畅 2、熟练使用office等软件，有强责任心和沟通能力，关注细节有耐心 3、有微信微博、知乎、淘宝等经验优先 4、能保证稳定实习期优先（每周保证至少4天，6个月以上最佳） ,货拉拉,互联网 游戏 软件 ,"民营企业
",2000人以上 , 职业规划明确 团队给力 ,深圳 ,https://www.shixiseng.com/intern/inn_nhzsvyy0xbgn?pcm=pc_SearchList
咨询分析师-意大利语（北京/上海）, 职位描述： •   意大利语书面翻译及其他工作的语言支持； •   协助申请配置项目管理工具； •   协助制订项目工作计划，运用项目管理工具生成度量报告； •   运用埃森哲方法论进行数据分析和整理； •   项目团队建设，培训管理，项目人员协调与管理及项目其他管理日常事务的支持； 任职要求： 1. 本科及以上学历，专业不限。实习期间必须保证在校学生身份； 2. 流利的普通话，良好的意大利口语和书面读写能力； 3.有责任心，能够团队合作； 4. 熟练使用Microsoft Office (Excel/PPT) 等办公软件，拥有数据分析能力； 5. 有基本的IT电商常识； 6. .稳定实习2个月以上，保证每周至少4-5天的到岗时间； 说明：该职位工作城市为北京、上海 ,埃森哲,互联网 游戏 软件 ,"外资企业
",2000人以上 , 世界五百强 卓越绩效 专业培训 精英多 完善晋升空间 商业医疗保险 最棒团队 ,全国 ,https://www.shixiseng.com/intern/inn_vs4y9mtpnjbj?pcm=pc_SearchList
法务实习生, 法律相关专业 （1）熟悉合同法、公司法、劳动合同法等法律法规及政策；有处理经济纠纷、劳动关系纠纷等相关经验 （2）文笔流畅，语言表达能力强，具备良好的沟通能力和谈判技巧，诚信正直，具备较强学习能力、团队精神 （3）负责公司所有合同的签订、登记、更新、归档、跟进、报告工作等；负责代表公司参与法律事务的协商、调节、诉讼与仲裁活动，解决公司有关经济往来中的法律事务 ,杰豪科技,互联网 游戏 软件 ,"民营企业
",15-50人 , 近地铁 周末双休 扁平式 ,广东/深圳 ,https://www.shixiseng.com/intern/inn_jewcsl7pxm1g?pcm=pc_SearchList
初级软件测试工程师," 岗位职责： 1、完成软件的功能、兼容性测试，编写测试计划、测试用例、测试报告等相关文档； 2、工作重点：按时完成上级及部门其他领导交办的其他临时工作任务。 任职要求： 1、大专及以上学历，具有扎实的软件测试理论知识，深刻理解正规测试流程,并遵照执行测试流程； 2、有很强的质量和服务意识，沟通能力强，执行力好，能够承受较强的工作压力。 福利待遇： 1、入职购买六险一金（公司全额购买商业险可用于门诊医疗报销）； 2、1-2个月年终奖金，根据入职时间来计算（多数员工可拿到超过一个月薪资年终奖）； 3、转正员工每季度享有600元额外季度奖金；节假日：端午，中秋，春节，年后开工利是分别有300元现金福利； 4、入职满一年可享有5天带薪年假；法定节假日放假安排； 5、入职满一年有2次调薪调级别机会（4，10月）； 6、团队每月1-2次下午茶活动，不定期聚餐安排，每年公司会组织一次外出团建旅游活动； 7、办公环境优良，加班有加班费（全额工资为计算基数，加班不超过晚上10点，平日加班为时薪1.5倍，周末加班为日薪2倍，周末加班也可优先选择调休，管理人性化，工作时间为9:30—18:30）。 ",前海百川,互联网 游戏 软件 ,"民营企业
",150-500人 , 法定假日 大牛亲自带 透明晋升 出国带薪旅游 奖金高 ,广东/深圳 ,https://www.shixiseng.com/intern/inn_1uxrrmtqcuxb?pcm=pc_SearchList
